,Title,Singer,Img,Mp3,Link
1018,Tại Sao Anh Yêu Em,Da Fame and Vũ Phụng Tiên and LeNham,https://data.chiasenhac.com/data/cover/121/120713.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086933-7f5825a2/128/Tai%20Sao%20Anh%20Yeu%20Em%20-%20Da%20Fame_%20Vu%20Phung%20T.mp3,https://vi.chiasenhac.vn/nghe-album/tai-sao-anh-yeu-em-single-xss7stvvqt4f22.html
1019,Lên Đà Lạt Cùng Em,Ân Nhi,https://data.chiasenhac.com/data/cover/121/120712.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086932-4979045e/128/Len%20Da%20Lat%20Cung%20Em%20-%20An%20Nhi.mp3,https://vi.chiasenhac.vn/nghe-album/len-da-lat-cung-em-single-xss7stv3qt4f2w.html
1020,Cả Một Đời Người Xin Mượn Một Đoạn Đường,Gin Tuấn Kiệt,https://data.chiasenhac.com/data/cover/121/120709.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086898-fdbc805c/128/Ca%20Mot%20Doi%20Nguoi%20Xin%20Muon%20Mot%20Doan%20Duong.mp3,https://vi.chiasenhac.vn/nghe-album/ca-mot-doi-nguoi-xin-muon-mot-doan-duong-single-xss7stv6qt4f2k.html
1021,Chồng Người Ta,Thiên An and Mi Ngân,https://data.chiasenhac.com/data/cover/121/120708.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086897-5d1dcebf/128/Chong%20Nguoi%20Ta%20-%20Thien%20An_%20Mi%20Ngan.mp3,https://vi.chiasenhac.vn/nghe-album/chong-nguoi-ta-single-xss7stv7qt4f2t.html
1022,Ác Ma Đến Từ Thiên Đường,Thiên An,https://data.chiasenhac.com/data/cover/121/120707.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086896-97853ac0/128/Ac%20Ma%20Den%20Tu%20Thien%20Duong%20-%20Thien%20An.mp3,https://vi.chiasenhac.vn/nghe-album/ac-ma-den-tu-thien-duong-single-xss7stvmqt4f28.html
1023,Ở Nhà Đi Em,Thiên An,https://data.chiasenhac.com/data/cover/121/120706.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086895-8cdf4ff5/128/O%20Nha%20Di%20Em%20-%20Thien%20An.mp3,https://vi.chiasenhac.vn/nghe-album/o-nha-di-em-single-xss7stvwqt4f29.html
1024,Lữ Khách Qua Thời Gian,Thiên An,https://data.chiasenhac.com/data/cover/121/120705.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086894-f1cdc35a/128/Lu%20Khach%20Qua%20Thoi%20Gian%20-%20Thien%20An.mp3,https://vi.chiasenhac.vn/nghe-album/lu-khach-qua-thoi-gian-single-xss7stvrqt4f2a.html
1025,Mang Chủng,Thiên An,https://data.chiasenhac.com/data/cover/121/120703.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086880-0cd8d329/128/Mang%20Chung%20-%20Thien%20An.mp3,https://vi.chiasenhac.vn/nghe-album/mang-chung-single-xss7stvcqt4f2v.html
1026,Túy Thiên Niên,Gia Huy Singer,https://data.chiasenhac.com/data/cover/121/120702.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086879-34d543a7/128/Tuy%20Thien%20Nien%20-%20Gia%20Huy%20Singer.mp3,https://vi.chiasenhac.vn/nghe-album/tuy-thien-nien-single-xss7stvdqt4f2m.html
1027,Chờ Đợi Đến Bao Giờ,Vũ Long,https://data.chiasenhac.com/data/cover/121/120700.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086869-2c764280/128/Cho%20Doi%20Den%20Bao%20Gio%20-%20Vu%20Long.mp3,https://vi.chiasenhac.vn/nghe-album/cho-doi-den-bao-gio-single-xss7stvtqt4f2f.html
1028,Em Cứ Say No Nhìn Đến,GT,https://data.chiasenhac.com/data/cover/121/120698.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086867-2da9e6b9/128/Em%20Cu%20Say%20No%20Nhin%20Den%20-%20GT.mp3,https://vi.chiasenhac.vn/nghe-album/em-cu-say-no-nhin-den-single-xss7st3zqt4fw1.html
1029,I Still Love You,Nize,https://data.chiasenhac.com/data/cover/121/120676.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086692-0cf314bc/128/I%20Still%20Love%20You%20-%20Nize.mp3,https://vi.chiasenhac.vn/nghe-album/i-still-love-you-single-xss7sts7qt4f4t.html
1030,Cô Đơn Tận Cùng,Vương Thiên Lâm,https://data.chiasenhac.com/data/cover/121/120674.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086677-a02b3838/128/Co%20Don%20Tan%20Cung%20-%20Vuong%20Thien%20Lam.mp3,https://vi.chiasenhac.vn/nghe-album/co-don-tan-cung-single-xss7stswqt4f49.html
1031,Cổ Tích,ERIK,https://data.chiasenhac.com/data/cover/121/120673.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086676-bdaee76f/128/Co%20Tich%20-%20ERIK.mp3,https://vi.chiasenhac.vn/nghe-album/co-tich-single-xss7stsrqt4f4a.html
1032,Tình Yêu Mang Theo (Remix),Minh Vương M4U and Hương Ly and ACV,https://data.chiasenhac.com/data/cover/121/120658.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086531-27c578e1/128/Tinh%20Yeu%20Mang%20Theo%20Remix_%20-%20Minh%20Vuong%20M.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-yeu-mang-theo-remix-single-xss7st5wqt4fh9.html
1033,Nghe,Pay and Lazii,https://data.chiasenhac.com/data/cover/121/120644.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086492-144a4354/128/Nghe%20-%20Pay_%20Lazii.mp3,https://vi.chiasenhac.vn/nghe-album/nghe-single-xss7st67qt4fkt.html
1034,Tình Yêu Mang Theo,Minh Vương M4U and Hương Ly and ACV,https://data.chiasenhac.com/data/cover/121/120638.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086477-12ca2615/128/Tinh%20Yeu%20Mang%20Theo%20-%20Minh%20Vuong%20M4U_%20Huo.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-yeu-mang-theo-single-xss7st6dqt4fkm.html
1035,Né Tránh,Nguyễn Sơn Khánh,https://data.chiasenhac.com/data/cover/121/120637.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086476-9a5c6ebb/128/Ne%20Tranh%20-%20Nguyen%20Son%20Khanh.mp3,https://vi.chiasenhac.vn/nghe-album/ne-tranh-single-xss7st6qqt4fke.html
1036,Đơn Lập (Prod By Thai Son Beatbox),B:OKEH and K.A and Lý,https://data.chiasenhac.com/data/cover/121/120635.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086474-dd9ff7cc/128/Don%20Lap%20Prod%20By%20Thai%20Son%20Beatbox_%20-%20B_OK.mp3,https://vi.chiasenhac.vn/nghe-album/don-lap-prod-by-thai-son-beatbox-single-xss7st70qt4ftn.html
1037,Máu Đỏ Da Vàng (Prod By Võ Văn Đức),B:OKEH and K.A,https://data.chiasenhac.com/data/cover/121/120634.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086473-a21b40d1/128/Mau%20Do%20Da%20Vang%20Prod%20By%20Vo%20Van%20Duc_%20-%20B_O.mp3,https://vi.chiasenhac.vn/nghe-album/mau-do-da-vang-prod-by-vo-van-duc-single-xss7st7zqt4ft1.html
1038,Không Thể Cùng Nhau Suốt Kiếp,Hoà Minzy and Mr Siro,https://data.chiasenhac.com/data/cover/121/120610.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086258-f53f2eed/128/Khong%20The%20Cung%20Nhau%20Suot%20Kiep%20-%20Hoa%20Minz.mp3,https://vi.chiasenhac.vn/nghe-album/khong-the-cung-nhau-suot-kiep-single-xss7stmwqt4f89.html
1039,Rời Xa Anh,Chí Thiện and Hoàng Thy and Búp,https://data.chiasenhac.com/data/cover/121/120606.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086242-b8ebf40c/128/Roi%20Xa%20Anh%20-%20Chi%20Thien_%20Hoang%20Thy_%20Bup.mp3,https://vi.chiasenhac.vn/nghe-album/roi-xa-anh-single-xss7stmdqt4f8m.html
1040,Em Và Anh Chỉ Là,Lương Chấn Nam,https://data.chiasenhac.com/data/cover/121/120605.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086240-c1031e28/128/Em%20Va%20Anh%20Chi%20La%20-%20Luong%20Chan%20Nam.mp3,https://vi.chiasenhac.vn/nghe-album/em-va-anh-chi-la-single-xss7stmqqt4f8e.html
1041,Hẹn Gặp Anh Nơi Thiên Đường,Trần Ngọc Ánh,https://data.chiasenhac.com/data/cover/121/120604.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086239-b245839d/128/Hen%20Gap%20Anh%20Noi%20Thien%20Duong%20-%20Tran%20Ngoc.mp3,https://vi.chiasenhac.vn/nghe-album/hen-gap-anh-noi-thien-duong-single-xss7stmtqt4f8f.html
1042,Về Nhà Thôi Người Anh Em,Nam Dương,https://data.chiasenhac.com/data/cover/121/120603.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086238-3359efec/128/Ve%20Nha%20Thoi%20Nguoi%20Anh%20Em%20-%20Nam%20Duong.mp3,https://vi.chiasenhac.vn/nghe-album/ve-nha-thoi-nguoi-anh-em-single-xss7stw0qt4f9n.html
1043,Chưa Một Lần Trọn Vẹn (Chưa Một Lần Trọn Vẹn OST),Dược Sĩ Tiến,https://data.chiasenhac.com/data/cover/121/120602.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086236-9c472dbf/128/Chua%20Mot%20Lan%20Tron%20Ven%20Chua%20Mot%20Lan%20Tron.mp3,https://vi.chiasenhac.vn/nghe-album/chua-mot-lan-tron-ven-chua-mot-lan-tron-ven-ost-single-xss7stwzqt4f91.html
1044,Tất Cả Đã Đổi Thay,Khánh Đơn,https://data.chiasenhac.com/data/cover/121/120601.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086234-68d6465d/128/Tat%20Ca%20Da%20Doi%20Thay%20-%20Khanh%20Don.mp3,https://vi.chiasenhac.vn/nghe-album/tat-ca-da-doi-thay-single-xss7stwvqt4f92.html
1045,Ngôi Nhà Hoa Hồng,Minh Vương M4U and Hương Ly and ACV,https://data.chiasenhac.com/data/cover/121/120599.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086232-6650783e/128/Ngoi%20Nha%20Hoa%20Hong%20-%20Minh%20Vuong%20M4U_%20Huon.mp3,https://vi.chiasenhac.vn/nghe-album/ngoi-nha-hoa-hong-single-xss7stwsqt4f94.html
1046,Vầng Trăng Khóc,Minh Vương M4U and Hương Ly and AVC,https://data.chiasenhac.com/data/cover/121/120598.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086231-9a4f8fa7/128/Vang%20Trang%20Khoc%20-%20Minh%20Vuong%20M4U_%20Huong.mp3,https://vi.chiasenhac.vn/nghe-album/vang-trang-khoc-single-xss7stw5qt4f9h.html
1047,Quan Tâm Quá Hoá Vô Tâm,Thành Đại Siêu,https://data.chiasenhac.com/data/cover/121/120597.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086230-e2d41e85/128/Quan%20Tam%20Qua%20Hoa%20Vo%20Tam%20-%20Thanh%20Dai%20Sieu.mp3,https://vi.chiasenhac.vn/nghe-album/quan-tam-qua-hoa-vo-tam-single-xss7stw6qt4f9k.html
1048,Trễ Giờ 2020,Trịnh Thăng Bình and Chí Tâm,https://data.chiasenhac.com/data/cover/121/120580.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086039-22528aed/128/Tre%20Gio%202020%20-%20Trinh%20Thang%20Binh_%20Chi%20Tam.mp3,https://vi.chiasenhac.vn/nghe-album/new-hits-ep-xss7str7qt4fat.html
1049,Mùa Đông Không Lạnh,Việt and ACV,https://data.chiasenhac.com/data/cover/121/120578.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086034-b13379c0/128/Mua%20Dong%20Khong%20Lanh%20-%20Viet_%20ACV.mp3,https://vi.chiasenhac.vn/nghe-album/mua-dong-khong-lanh-single-xss7strwqt4fa9.html
1050,Gió Kỷ Niệm,Thái Phương,https://data.chiasenhac.com/data/cover/121/120573.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086026-a5b5d3d9/128/Gio%20Ky%20Niem%20-%20Thai%20Phuong.mp3,https://vi.chiasenhac.vn/nghe-album/gio-ky-niem-single-xss7strqqt4fae.html
1051,Những Ngày Thật Khác (7 Deep Cuts Session),Phùng Khánh Linh,https://data.chiasenhac.com/data/cover/121/120571.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086015-15855f40/128/Nhung%20Ngay%20That%20Khac%207%20Deep%20Cuts%20Session.mp3,https://vi.chiasenhac.vn/nghe-album/nhung-ngay-that-khac-7-deep-cuts-session-single-xss7stb0qt4fqn.html
1052,Tâm Trí Yêu Em,Kiến Vinh,https://data.chiasenhac.com/data/cover/121/120570.jpg,https://data20.chiasenhac.com/downloads/2087/6/2086014-2a2971eb/128/Tam%20Tri%20Yeu%20Em%20-%20Kien%20Vinh.mp3,https://vi.chiasenhac.vn/nghe-album/tam-tri-yeu-em-single-xss7stbzqt4fq1.html
1053,Một Bái Này,Gia Huy Singer,https://data.chiasenhac.com/data/cover/121/120556.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085915-e85dfe3c/128/Mot%20Bai%20Nay%20-%20Gia%20Huy%20Singer.mp3,https://vi.chiasenhac.vn/nghe-album/mot-bai-nay-single-xss7stbtqt4fqf.html
1054,Ừ Thì Cô Đơn (Cô Đơn Sẽ Tốt Hơn),Vĩnh Thuyên Kim and  Nguyễn Đình Vũ,https://data.chiasenhac.com/data/cover/121/120519.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085758-db3e835a/128/U%20Thi%20Co%20Don%20Co%20Don%20Se%20Tot%20Hon_%20-%20Vinh%20T.mp3,https://vi.chiasenhac.vn/nghe-album/u-thi-co-don-co-don-se-tot-hon-single-xss7stqsqt4fe4.html
1055,Tin Yêu (Faith & Love),Bùi Thế Vĩ and Tripl3-T,https://data.chiasenhac.com/data/cover/121/120518.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085757-a213efee/128/Tin%20Yeu%20Faith%20Love_%20-%20Bui%20The%20Vi_%20Tripl3.mp3,https://vi.chiasenhac.vn/nghe-album/tin-yeu-faith-love-single-xss7stq5qt4feh.html
1056,Yêu Nhau Giờ Mới Hiểu (Remix),Dương Minh Kiệt,https://data.chiasenhac.com/data/cover/121/120514.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085722-a2c1bd0a/128/Yeu%20Nhau%20Gio%20Moi%20Hieu%20Remix_%20-%20Duong%20Min.mp3,https://vi.chiasenhac.vn/nghe-album/yeu-nhau-gio-moi-hieu-remix-single-xss7stqwqt4fe9.html
1057,Nơi Có Anh Và Em (Remix),Sơn Trung TOB,https://data.chiasenhac.com/data/cover/121/120513.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085721-db3f76ff/128/Noi%20Co%20Anh%20Va%20Em%20Remix_%20-%20Son%20Trung%20TOB.mp3,https://vi.chiasenhac.vn/nghe-album/noi-co-anh-va-em-remix-single-xss7stqrqt4fea.html
1058,Mất Nhau Mới Biết Yêu Đậm Sâu,Trương Tiến Thành,https://data.chiasenhac.com/data/cover/121/120512.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085720-3fa8700f/128/Mat%20Nhau%20Moi%20Biet%20Yeu%20Dam%20Sau%20-%20Truong%20T.mp3,https://vi.chiasenhac.vn/nghe-album/mat-nhau-moi-biet-yeu-dam-sau-single-xss7stqbqt4feq.html
1059,Vườn Hồng Năm Ấy,Thanh Phương,https://data.chiasenhac.com/data/cover/121/120469.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085397-af334649/128/Vuon%20Hong%20Nam%20Ay%20-%20Thanh%20Phuong.mp3,https://vi.chiasenhac.vn/nghe-album/vuon-hong-nam-ay-single-xss750z6qthn1k.html
1060,Tình Tính Tang,NamNam and BP BOUNCE,https://data.chiasenhac.com/data/cover/121/120468.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085395-7b81e3cf/128/Tinh%20Tinh%20Tang%20-%20NamNam_%20BP%20BOUNCE.mp3,https://vi.chiasenhac.vn/nghe-album/tinh-tinh-tang-single-xss750z7qthn1t.html
1061,Bão,Đinh Tuấn Anh,https://data.chiasenhac.com/data/cover/121/120467.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085392-ae7d7852/128/Bao%20-%20Dinh%20Tuan%20Anh.mp3,https://vi.chiasenhac.vn/nghe-album/bao-single-xss750zmqthn18.html
1062,Ai Là Người Thương Em (Remix),Quân A.P,https://data.chiasenhac.com/data/cover/121/120450.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085274-4facf9bc/128/Ai%20La%20Nguoi%20Thuong%20Em%20Remix_%20-%20Quan%20A_P.mp3,https://vi.chiasenhac.vn/nghe-album/ai-la-nguoi-thuong-em-remix-single-xss750vwqthn29.html
1063,Yêu Không Cần Cớ,Đạt Ozy,https://data.chiasenhac.com/data/cover/121/120448.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085256-27a205b1/128/Yeu%20Khong%20Can%20Co%20-%20Dat%20Ozy.mp3,https://vi.chiasenhac.vn/nghe-album/yeu-khong-can-co-single-xss750vbqthn2q.html
1064,Nếu Sớm Mai Là Hôm Nay,SoHo and Lena,https://data.chiasenhac.com/data/cover/121/120447.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085255-60775e62/128/Neu%20Som%20Mai%20La%20Hom%20Nay%20-%20SoHo_%20Lena.mp3,https://vi.chiasenhac.vn/nghe-album/neu-som-mai-la-hom-nay-single-xss750vcqthn2v.html
1065,Bé Ơi,ImD and Phú Quí and CM1X,https://data.chiasenhac.com/data/cover/121/120446.jpg,https://data20.chiasenhac.com/downloads/2086/6/2085254-1d49676e/128/Be%20Oi%20-%20ImD_%20Phu%20Qui_%20CM1X.mp3,https://vi.chiasenhac.vn/nghe-album/be-oi-single-xss750vdqthn2m.html
1066,Con Đường Ta Đi,Thành Nam ABK,https://data.chiasenhac.com/data/cover/121/120367.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084861-b13def0e/128/Con%20Duong%20Ta%20Di%20-%20Thanh%20Nam%20ABK.mp3,https://vi.chiasenhac.vn/nghe-album/con-duong-ta-di-single-xss7507cqthntv.html
1067,Say,Lena Lena and T.R.I,https://data.chiasenhac.com/data/cover/121/120364.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084849-a7f09f90/128/Say%20-%20Lena%20Lena_%20T_R_I.mp3,https://vi.chiasenhac.vn/nghe-album/say-single-xss7507tqthntf.html
1068,Bông Hoa Lụi Tàn,Hiếu Adobe,https://data.chiasenhac.com/data/cover/121/120361.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084836-a8d69ad3/128/Bong%20Hoa%20Lui%20Tan%20-%20Hieu%20Adobe.mp3,https://vi.chiasenhac.vn/nghe-album/bong-hoa-lui-tan-single-xss750mvqthn82.html
1069,Nghe Nói Em Và Người Ấy Đã Chia Tay,Đỗ Phú Quí,https://data.chiasenhac.com/data/cover/121/120359.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084819-017e6a6e/128/Nghe%20Noi%20Em%20Va%20Nguoi%20Ay%20Da%20Chia%20Tay%20-%20Do.mp3,https://vi.chiasenhac.vn/nghe-album/nghe-noi-em-va-nguoi-ay-da-chia-tay-single-xss750msqthn84.html
1070,Muốn Quên Cũng Không Đành,Chung NG and Sanji and Đại Phong,https://data.chiasenhac.com/data/cover/121/120354.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084786-6ab5908e/128/Muon%20Quen%20Cung%20Khong%20Danh%20-%20Chung%20NG_%20Sa.mp3,https://vi.chiasenhac.vn/nghe-album/muon-quen-cung-khong-danh-single-xss750mwqthn89.html
1071,Dạ Khúc Nữa Vầng Trăng,Gin Tuấn Kiệt,https://data.chiasenhac.com/data/cover/121/120353.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084785-3533d0e6/128/Da%20Khuc%20Nua%20Vang%20Trang%20-%20Gin%20Tuan%20Kiet.mp3,https://vi.chiasenhac.vn/nghe-album/da-khuc-nua-vang-trang-single-xss750mrqthn8a.html
1072,Men Say Hoạ Tình,Đinh Ứng Phi Trường,https://data.chiasenhac.com/data/cover/121/120310.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084508-367329e4/128/Men%20Say%20Hoa%20Tinh%20-%20Dinh%20Ung%20Phi%20Truong.mp3,https://vi.chiasenhac.vn/nghe-album/men-say-hoa-tinh-single-xss750b5qthnqh.html
1073,Em Đã Yêu Ai Rồi,Hiếu Đinh and HonKrayy,https://data.chiasenhac.com/data/cover/121/120305.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084482-e5e40230/128/Em%20Da%20Yeu%20Ai%20Roi%20-%20Hieu%20Dinh_%20HonKrayy.mp3,https://vi.chiasenhac.vn/nghe-album/em-da-yeu-ai-roi-single-xss750brqthnqa.html
1074,Thích Ca Mâu Ni Phật,Phương Mỹ Chi,https://data.chiasenhac.com/data/cover/121/120304.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084475-9c650c94/128/Thich%20Ca%20Mau%20Ni%20Phat%20-%20Phuong%20My%20Chi.mp3,https://vi.chiasenhac.vn/nghe-album/bat-nha-thuyen-xss750bbqthnqq.html
1075,Xa Em Rồi,Nguyễn Lê Huy Hoàng,https://data.chiasenhac.com/data/cover/121/120298.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084464-b78d5fed/128/Xa%20Em%20Roi%20-%20Nguyen%20Le%20Huy%20Hoang.mp3,https://vi.chiasenhac.vn/nghe-album/xa-em-roi-single-xss750czqthnv1.html
1076,Người Yêu Em Và Người Em Yêu,Khánh Đơn,https://data.chiasenhac.com/data/cover/121/120297.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084461-593a2d24/128/Nguoi%20Yeu%20Em%20Va%20Nguoi%20Em%20Yeu%20-%20Khanh%20Don.mp3,https://vi.chiasenhac.vn/nghe-album/nguoi-yeu-em-va-nguoi-em-yeu-single-xss750cvqthnv2.html
1077,Kém Trí Nhớ,Hamlet Trương,https://data.chiasenhac.com/data/cover/121/120253.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084215-6913a012/128/Kem%20Tri%20Nho%20-%20Hamlet%20Truong.mp3,https://vi.chiasenhac.vn/nghe-album/kem-tri-nho-single-xss750qqqthnee.html
1078,Chỉ Là Viễn Vong,Wansentai and Kym,https://data.chiasenhac.com/data/cover/121/120251.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084212-0afd052a/128/Chi%20La%20Vien%20Vong%20-%20Wansentai_%20Kym.mp3,https://vi.chiasenhac.vn/nghe-album/chi-la-vien-vong-single-xss750t0qthnfn.html
1079,Em Không Sai Chúng Ta Sai,Erik,https://data.chiasenhac.com/data/cover/121/120248.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084204-269ba905/128/Em%20Khong%20Sai%20Chung%20Ta%20Sai%20-%20Erik.mp3,https://vi.chiasenhac.vn/nghe-album/em-khong-sai-chung-ta-sai-single-xss750t3qthnfw.html
1080,Em Đi Về Đi,Trung Tự,https://data.chiasenhac.com/data/cover/121/120247.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084203-c7fc9536/128/Em%20Di%20Ve%20Di%20-%20Trung%20Tu.mp3,https://vi.chiasenhac.vn/nghe-album/em-di-ve-di-single-xss750tsqthnf4.html
1081,"Lấy Đi Thôi, Muộn Lắm Rồi",Gemini Band,https://data.chiasenhac.com/data/cover/121/120246.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084202-3fa3639e/128/Lay%20Di%20Thoi_%20Muon%20Lam%20Roi%20-%20Gemini%20Band.mp3,https://vi.chiasenhac.vn/nghe-album/lay-di-thoi-muon-lam-roi-single-xss750t5qthnfh.html
1082,Buông Bàn Tay Từng Nắm,Khánh Đơn,https://data.chiasenhac.com/data/cover/121/120245.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084200-dd9d943c/128/Buong%20Ban%20Tay%20Tung%20Nam%20-%20Khanh%20Don.mp3,https://vi.chiasenhac.vn/nghe-album/buong-ban-tay-tung-nam-single-xss750t6qthnfk.html
1083,Nói Yêu Em Vậy Thôi,Vidic and Choice and HTropix,https://data.chiasenhac.com/data/cover/121/120243.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084187-80b45500/128/Noi%20Yeu%20Em%20Vay%20Thoi%20-%20Vidic_%20Choice_%20HTr.mp3,https://vi.chiasenhac.vn/nghe-album/noi-yeu-em-vay-thoi-single-xss750tmqthnf8.html
1084,Bài Ca Anh Viết Cho Em,Tây Giang,https://data.chiasenhac.com/data/cover/121/120232.jpg,https://data20.chiasenhac.com/downloads/2085/6/2084103-2a2e995c/128/Bai%20Ca%20Anh%20Viet%20Cho%20Em%20-%20Tay%20Giang.mp3,https://vi.chiasenhac.vn/nghe-album/bai-ca-anh-viet-cho-em-single-xss75z03qth1nw.html
1085,Sao Còn Lưu Tâm (Why Still Bother),Dickson and NAhy,https://data.chiasenhac.com/data/cover/121/120187.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083964-0afebb38/128/Sao%20Con%20Luu%20Tam%20Why%20Still%20Bother_%20-%20Dick.mp3,https://vi.chiasenhac.vn/nghe-album/sao-con-luu-tam-why-still-bother-single-xss75z30qth1wn.html
1086,Tâm Tình,Jang Nguyễn,https://data.chiasenhac.com/data/cover/121/120186.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083963-8ea456c5/128/Tam%20Tinh%20-%20Jang%20Nguyen.mp3,https://vi.chiasenhac.vn/nghe-album/tam-tinh-single-xss75z3zqth1w1.html
1087,Nhất Long Thăng Thiên,G5R Squad,https://data.chiasenhac.com/data/cover/121/120185.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083962-213068e9/128/Nhat%20Long%20Thang%20Thien%20-%20G5R%20Squad.mp3,https://vi.chiasenhac.vn/nghe-album/nhat-long-thang-thien-single-xss75z3vqth1w2.html
1088,Là Do Em Cố Chấp,P.M Band,https://data.chiasenhac.com/data/cover/121/120184.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083961-0ec70326/128/La%20Do%20Em%20Co%20Chap%20-%20P_M%20Band.mp3,https://vi.chiasenhac.vn/nghe-album/la-do-em-co-chap-single-xss75z33qth1ww.html
1089,Yêu Em Anh Được Gì,Ogenus,https://data.chiasenhac.com/data/cover/121/120180.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083957-5b4f925e/128/Yeu%20Em%20Anh%20Duoc%20Gi%20-%20Ogenus.mp3,https://vi.chiasenhac.vn/nghe-album/yeu-em-anh-duoc-gi-single-xss75z37qth1wt.html
1090,Đành Vậy Thôi,Reddy (Hữu Duy),https://data.chiasenhac.com/data/cover/121/120178.jpg,https://data20.chiasenhac.com/downloads/2084/6/2083953-02565981/128/Danh%20Vay%20Thoi%20-%20Reddy%20Huu%20Duy_.mp3,https://vi.chiasenhac.vn/nghe-album/danh-vay-thoi-single-xss75z3wqth1w9.html
